"url","language","pageType","status","robots","title","wordCount","duplicateContentGroupSize","currentInventoryDisposition","proposedDisposition","rationale","approvalStatus","nextAction"
"https://x3yyntt5tp-staging.wpdns.site/es/employers/","es","general-page","200","max-image-preview:large","Soluciones de cuidado infantil para empleadores | Chroma Early L…","239","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/mcdonough/","en","location-single","200","max-image-preview:large","Chroma McDonough: Daycare & Preschool Programs","1117","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/mcdonough/","es","location-single","200","max-image-preview:large","Campus Mcdonough | Campus de Chroma","1206","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/parents/","en","parents","200","max-image-preview:large","Parents | Chroma Early Learning Academy","586","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/parents/","es","parents","200","max-image-preview:large","Padres | Chroma Early Learning Academy","619","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/parents-day-out/","en","program-single","200","max-image-preview:large","Parent's Day Out at Chroma: Social Skills for Kids","528","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/parents-day-out/","es","program-single","200","max-image-preview:large","Día Libre para Padres | Programa de Chroma","927","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/camp-summer-winter-fall/","en","program-single","200","max-image-preview:large","Chroma Academy Camps: Fun Summer, Winter & Fall Programs","480","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/camp-summer-winter-fall/","es","program-single","200","max-image-preview:large","Campamento ( Verano, Invierno, Otoño) | Programa de Chroma","564","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/after-school/","en","program-single","200","max-image-preview:large","Chroma Academy After School: Activities & Enrollment","452","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/after-school/","es","program-single","200","max-image-preview:large","Escolares | Programa de Chroma","597","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/ga-pre-k/","en","program-single","200","max-image-preview:large","Chroma Early Learning Academy: GA Pre-K Program for Ages 4-5","725","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/ga-pre-k/","es","program-single","200","max-image-preview:large","Pre-K / GA Pre-K | Programa de Chroma","1349","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/pre-k-prep/","en","program-single","200","max-image-preview:large","Chroma's Pre-K Prep: School Readiness in 2026","671","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/pre-k-prep/","es","program-single","200","max-image-preview:large","Pre-K Prep | Programa de Chroma","1053","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/preschool/","en","program-single","200","max-image-preview:large","Chroma Preschool: Learning Through Play","612","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/preschool/","es","program-single","200","max-image-preview:large","Preescolar | Programa de Chroma","1210","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/programs/toddler-care/","en","program-single","200","max-image-preview:large","Chroma Academy Toddler Care: Explore, Learn, and Grow!","585","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/programs/toddler-care/","es","program-single","200","max-image-preview:large","Niños pequeños | Programa de Chroma","1283","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/tramore-campus-austell/","en","location-single","200","max-image-preview:large","Chroma Academy Tramore Campus: Early Learning in Austell","1037","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/tramore-campus-austell/","es","location-single","200","max-image-preview:large","Campus Tramore | Campus de Chroma","1120","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
